id,country,iso3,latitude,longitude,centroid,role,displacement_type,qualifier,figure,displacement_date,displacement_start_date,displacement_end_date,year,event_id,event_name,event_codes,event_code_types,event_start_date,event_end_date,category,subcategory,type,subtype,old_id,sources,source_url,locations_name,locations_coordinates,locations_accuracy,locations_type,displacement_occurred,created_at,description,link,combined_type
,#country+name,#country+iso3,#geo+lat,#geo+lon,,,#event+displacement_type,#total,#affected+displaced,#date+displacement,#date+displacement+start,#date+displacement+end,#date+year,,#event+name,,,#date+event+start,#date+event+end,,,#event+type,#event+subtype,,,,,,,,,#date+created,#description,#meta+url,#cause
148692,Yemen,YEM,13.99456,43.286877000000004,"[13.99456, 43.286877000000004]",Recommended figure,Conflict,total,60,2024-04-27,2024-04-21,2024-04-27,2024,23814,Yemen: Non-International armed conflict (NIAC) - Al Hodeidah - 01/04/2024,,,2024-04-01,2024-04-30,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-05-11-may-2024,"Al Khawkhah, Al Hudaydah Governorate, Yemen; At Tahaytha, Al Hudaydah Governorate, Yemen","13.80556, 43.347382; 14.18356, 43.226372",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2024-05-24T13:57:44.888689Z,"Yemen: 60 displacements, 21 April - 27 April. According to IOM DTM Yemen, a total of 10 households were displaced from At Tahaytha to Al Khawkhah due to conflict reasons between 21 April and 27 April.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-05-11-may-2024,Conflict
148693,Yemen,YEM,14.951525,44.290785,"[14.951525, 44.290785]",Recommended figure,Conflict,total,6,2024-04-27,2024-04-21,2024-04-27,2024,23814,Yemen: Non-International armed conflict (NIAC) - Al Hodeidah - 01/04/2024,,,2024-04-01,2024-04-30,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-05-11-may-2024,"Beit Al Faqih, Al Hudaydah Governorate, Yemen; Madinat Marib, Marib Governorate, Yemen","14.48738, 43.278149; 15.41567, 45.303421",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-05-24T13:57:44.924096Z,"Yemen: 6 displacements, 21 April - 27 April. According to IOM DTM Yemen, one household was displaced from Beit Al Faqih to Madinat Marib due to conflict reasons between 21 April and 27 April.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-05-11-may-2024,Conflict
148694,Yemen,YEM,13.86863,43.4152415,"[13.86863, 43.4152415]",Recommended figure,Conflict,total,18,2024-04-27,2024-04-21,2024-04-27,2024,23814,Yemen: Non-International armed conflict (NIAC) - Al Hodeidah - 01/04/2024,,,2024-04-01,2024-04-30,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-05-11-may-2024,"Al Khawkhah, Al Hudaydah Governorate, Yemen; Hays, Al Hudaydah Governorate, Yemen","13.80556, 43.347382; 13.9317, 43.483101",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2024-05-24T13:57:44.960353Z,"Yemen: 18 displacements, 21 April - 27 April. According to IOM DTM Yemen, a total of 3 households were displaced from Hays to Al Khawkhah due to conflict reasons between 21 April and 27 April.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-05-11-may-2024,Conflict
148711,Yemen,YEM,13.66064,43.685951,"[13.66064, 43.685951]",Recommended figure,Conflict,total,36,2024-04-27,2024-04-21,2024-04-27,2024,23816,Yemen: Non-International armed conflict (NIAC) - Taiz - 01/04/2024,,,2024-04-01,2024-04-30,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-05-11-may-2024,"Maqbanah, Ta'izz Governorate, Yemen; Maqbanah, Ta'izz Governorate, Yemen","13.66064, 43.685951; 13.66064, 43.685951",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-05-24T13:57:45.637129Z,"Yemen: 36 displacements, 21 April - 27 April. According to IOM DTM Yemen, a total of 6 households were displaced from Maqbanah to Maqbanah due to conflict reasons between 21 April and 27 April.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-05-11-may-2024,Conflict
148706,Yemen,YEM,13.41628,43.9759005,"[13.41628, 43.9759005]",Recommended figure,Conflict,total,6,2024-04-27,2024-04-21,2024-04-27,2024,23816,Yemen: Non-International armed conflict (NIAC) - Taiz - 01/04/2024,,,2024-04-01,2024-04-30,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-05-11-may-2024,"Al Misrakh, Ta'izz Governorate, Yemen; Salah, Ta'izz Governorate, Yemen","13.46166, 44.02071; 13.3709, 43.931091",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-05-24T13:57:45.457759Z,"Yemen: 6 displacements, 21 April - 27 April. According to IOM DTM Yemen, one household was displaced from Al Misrakh to Salah due to conflict reasons between 21 April and 27 April.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-05-11-may-2024,Conflict
148695,Yemen,YEM,16.079315,44.868894499999996,"[16.079315, 44.868894499999996]",Recommended figure,Conflict,total,6,2024-04-27,2024-04-21,2024-04-27,2024,23963,Yemen: Non-International armed conflict (NIAC) - Al Jawf - 01/04/2024,,,2024-04-01,2024-04-30,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-05-11-may-2024,"Marib, Marib Governorate, Yemen; Rajuzah, Al Jawf Governorate, Yemen","15.45788, 45.323021; 16.70075, 44.414768",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2024-05-24T13:57:44.995997Z,"Yemen: 6 displacements, 21 April - 27 April. According to IOM DTM Yemen, one household was displaced from Rajuzah to Marib due to conflict reasons between 21 April and 27 April.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-05-11-may-2024,Conflict
148696,Yemen,YEM,16.05821,44.8590945,"[16.05821, 44.8590945]",Recommended figure,Conflict,total,6,2024-04-27,2024-04-21,2024-04-27,2024,23963,Yemen: Non-International armed conflict (NIAC) - Al Jawf - 01/04/2024,,,2024-04-01,2024-04-30,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-05-11-may-2024,"Madinat Marib, Marib Governorate, Yemen; Rajuzah, Al Jawf Governorate, Yemen","15.41567, 45.303421; 16.70075, 44.414768",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2024-05-24T13:57:45.034834Z,"Yemen: 6 displacements, 21 April - 27 April. According to IOM DTM Yemen, one household was displaced from Rajuzah to Madinat Marib due to conflict reasons between 21 April and 27 April.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-05-11-may-2024,Conflict
148697,Yemen,YEM,15.8197555,44.4735145,"[15.8197555, 44.4735145]",Recommended figure,Conflict,total,6,2024-04-27,2024-04-21,2024-04-27,2024,24156,Yemen: Non-International armed conflict (NIAC) - Amran - 01/04/2024,,,2024-04-01,2024-04-30,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-05-11-may-2024,"Al Madan, Amran Governorate, Yemen; Madinat Marib, Marib Governorate, Yemen","16.223841, 43.643608; 15.41567, 45.303421",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-05-24T13:57:45.083709Z,"Yemen: 6 displacements, 21 April - 27 April. According to IOM DTM Yemen, one household was displaced from Al Madan to Madinat Marib due to conflict reasons between 21 April and 27 April.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-05-11-may-2024,Conflict
148698,Yemen,YEM,14.688395,44.634750499999996,"[14.688395, 44.634750499999996]",Recommended figure,Conflict,total,6,2024-04-27,2024-04-21,2024-04-27,2024,23964,Yemen: Non-International armed conflict (NIAC) - Ibb - 01/04/2024,,,2024-04-01,2024-04-30,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-05-11-may-2024,"Al Udein, Ibb Governorate, Yemen; Madinat Marib, Marib Governorate, Yemen","13.96112, 43.96608; 15.41567, 45.303421",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-05-24T13:57:45.133011Z,"Yemen: 6 displacements, 21 April - 27 April. According to IOM DTM Yemen, one household was displaced from Al Udein to Madinat Marib due to conflict reasons between 21 April and 27 April.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-05-11-may-2024,Conflict
148699,Yemen,YEM,15.0382,45.2433015,"[15.0382, 45.2433015]",Recommended figure,Conflict,total,6,2024-04-27,2024-04-21,2024-04-27,2024,23859,Yemen: Non-International armed conflict (NIAC) - Marib - 01/04/2024,,,2024-04-01,2024-04-30,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-05-11-may-2024,"Madinat Marib, Marib Governorate, Yemen; Mahliyah, Marib Governorate, Yemen","15.41567, 45.303421; 14.66073, 45.183182",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2024-05-24T13:57:45.186532Z,"Yemen: 6 displacements, 21 April - 27 April. According to IOM DTM Yemen, one household was displaced from Mahliyah to Madinat Marib due to conflict reasons between 21 April and 27 April.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-05-11-may-2024,Conflict
148709,Yemen,YEM,13.546175000000002,43.869011,"[13.546175000000002, 43.869011]",Recommended figure,Conflict,total,36,2024-04-27,2024-04-21,2024-04-27,2024,23816,Yemen: Non-International armed conflict (NIAC) - Taiz - 01/04/2024,,,2024-04-01,2024-04-30,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-05-11-may-2024,"Al Makhaf, Ta'izz Governorate, Yemen; Maqbanah, Ta'izz Governorate, Yemen","13.43171, 44.052071; 13.66064, 43.685951",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2024-05-24T13:57:45.565027Z,"Yemen: 36 displacements, 21 April - 27 April. According to IOM DTM Yemen, a total of 6 households were displaced from Maqbanah to Al Makhaf due to conflict reasons between 21 April and 27 April.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-05-11-may-2024,Conflict
148700,Yemen,YEM,15.716439999999999,45.044845499999994,"[15.716439999999999, 45.044845499999994]",Recommended figure,Conflict,total,12,2024-04-27,2024-04-21,2024-04-27,2024,23859,Yemen: Non-International armed conflict (NIAC) - Marib - 01/04/2024,,,2024-04-01,2024-04-30,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-05-11-may-2024,"Majzar, Marib Governorate, Yemen; Marib, Marib Governorate, Yemen","15.975, 44.76667; 15.45788, 45.323021",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-05-24T13:57:45.227866Z,"Yemen: 12 displacements, 21 April - 27 April. According to IOM DTM Yemen, a total of 2 households were displaced from Majzar to Marib due to conflict reasons between 21 April and 27 April.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-05-11-may-2024,Conflict
148701,Yemen,YEM,15.620605,45.178174999999996,"[15.620605, 45.178174999999996]",Recommended figure,Conflict,total,12,2024-04-27,2024-04-21,2024-04-27,2024,23859,Yemen: Non-International armed conflict (NIAC) - Marib - 01/04/2024,,,2024-04-01,2024-04-30,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-05-11-may-2024,"Marib, Marib Governorate, Yemen; Raghwan, Marib Governorate, Yemen","15.45788, 45.323021; 15.78333, 45.033329",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2024-05-24T13:57:45.267407Z,"Yemen: 12 displacements, 21 April - 27 April. According to IOM DTM Yemen, a total of 2 households were displaced from Raghwan to Marib due to conflict reasons between 21 April and 27 April.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-05-11-may-2024,Conflict
148702,Yemen,YEM,16.4029995,44.305475,"[16.4029995, 44.305475]",Recommended figure,Conflict,total,6,2024-04-27,2024-04-21,2024-04-27,2024,24157,Yemen: Non-International armed conflict (NIAC) - Sadah - 01/04/2024,,,2024-04-01,2024-04-30,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-05-11-may-2024,"Madinat Marib, Marib Governorate, Yemen; Qatabir, Sa'dah Governorate, Yemen","15.41567, 45.303421; 17.390329, 43.307529",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2024-05-24T13:57:45.304392Z,"Yemen: 6 displacements, 21 April - 27 April. According to IOM DTM Yemen, one household was displaced from Qatabir to Madinat Marib due to conflict reasons between 21 April and 27 April.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-05-11-may-2024,Conflict
148708,Yemen,YEM,13.79617,43.584526,"[13.79617, 43.584526]",Recommended figure,Conflict,total,36,2024-04-27,2024-04-21,2024-04-27,2024,23816,Yemen: Non-International armed conflict (NIAC) - Taiz - 01/04/2024,,,2024-04-01,2024-04-30,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-05-11-may-2024,"Hays, Al Hudaydah Governorate, Yemen; Maqbanah, Ta'izz Governorate, Yemen","13.9317, 43.483101; 13.66064, 43.685951",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2024-05-24T13:57:45.529572Z,"Yemen: 36 displacements, 21 April - 27 April. According to IOM DTM Yemen, a total of 6 households were displaced from Maqbanah to Hays due to conflict reasons between 21 April and 27 April.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-05-11-may-2024,Conflict
148707,Yemen,YEM,13.7331,43.5166665,"[13.7331, 43.5166665]",Recommended figure,Conflict,total,6,2024-04-27,2024-04-21,2024-04-27,2024,23816,Yemen: Non-International armed conflict (NIAC) - Taiz - 01/04/2024,,,2024-04-01,2024-04-30,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-05-11-may-2024,"Al Khawkhah, Al Hudaydah Governorate, Yemen; Maqbanah, Ta'izz Governorate, Yemen","13.80556, 43.347382; 13.66064, 43.685951",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2024-05-24T13:57:45.494159Z,"Yemen: 6 displacements, 21 April - 27 April. According to IOM DTM Yemen, one household was displaced from Maqbanah to Al Khawkhah due to conflict reasons between 21 April and 27 April.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-05-11-may-2024,Conflict
147292,Yemen,YEM,13.66064,43.685951,"[13.66064, 43.685951]",Recommended figure,Disaster,total,35,2024-04-30,2024-04-01,2024-04-30,2024,23940,Yemen: Flood - Ta'iz - 01/04/2024,,,2024-04-01,2024-04-30,Weather related,Hydrological,Flood,Flood,,UN Populations Fund (UNFPA),https://app.powerbi.com/view?r=eyJrIjoiYzZkNjBkZmMtYmU0ZS00M2Q5LWFjZTUtYmFiMWFiMjQ3YzgwIiwidCI6ImY2ZjcwZjFiLTJhMmQtNGYzMC04NTJhLTY0YjhjZTBjMTlkNyIsImMiOjF9,"Maqbanah, Ta'izz Governorate, Yemen; Maqbanah, Ta'izz Governorate, Yemen","13.66064, 43.685951; 13.66064, 43.685951",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-05-03T10:07:30.049954Z,"Yemen: 35 displacements, 01 April - 30 April. According to UN Populations Fund (UNFPA), a total of 5 households were displaced from Maqbanah to Maqbanah due to flood between 01 April and 30 April.",https://app.powerbi.com/view?r=eyJrIjoiYzZkNjBkZmMtYmU0ZS00M2Q5LWFjZTUtYmFiMWFiMjQ3YzgwIiwidCI6ImY2ZjcwZjFiLTJhMmQtNGYzMC04NTJhLTY0YjhjZTBjMTlkNyIsImMiOjF9,Flood
147291,Yemen,YEM,13.69479,44.009411,"[13.69479, 44.009411]",Recommended figure,Disaster,total,315,2024-04-30,2024-04-01,2024-04-30,2024,23940,Yemen: Flood - Ta'iz - 01/04/2024,,,2024-04-01,2024-04-30,Weather related,Hydrological,Flood,Flood,,UN Populations Fund (UNFPA),https://app.powerbi.com/view?r=eyJrIjoiYzZkNjBkZmMtYmU0ZS00M2Q5LWFjZTUtYmFiMWFiMjQ3YzgwIiwidCI6ImY2ZjcwZjFiLTJhMmQtNGYzMC04NTJhLTY0YjhjZTBjMTlkNyIsImMiOjF9,"At Taizziyah, Ta'izz Governorate, Yemen; At Taizziyah, Ta'izz Governorate, Yemen","13.69479, 44.009411; 13.69479, 44.009411",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-05-03T10:07:29.981485Z,"Yemen: 315 displacements, 01 April - 30 April. According to UN Populations Fund (UNFPA), a total of 45 households were displaced from At Taizziyah to At Taizziyah due to flood between 01 April and 30 April.",https://app.powerbi.com/view?r=eyJrIjoiYzZkNjBkZmMtYmU0ZS00M2Q5LWFjZTUtYmFiMWFiMjQ3YzgwIiwidCI6ImY2ZjcwZjFiLTJhMmQtNGYzMC04NTJhLTY0YjhjZTBjMTlkNyIsImMiOjF9,Flood
147290,Yemen,YEM,13.42683,43.94326,"[13.42683, 43.94326]",Recommended figure,Disaster,total,385,2024-04-30,2024-04-01,2024-04-30,2024,23940,Yemen: Flood - Ta'iz - 01/04/2024,,,2024-04-01,2024-04-30,Weather related,Hydrological,Flood,Flood,,UN Populations Fund (UNFPA),https://app.powerbi.com/view?r=eyJrIjoiYzZkNjBkZmMtYmU0ZS00M2Q5LWFjZTUtYmFiMWFiMjQ3YzgwIiwidCI6ImY2ZjcwZjFiLTJhMmQtNGYzMC04NTJhLTY0YjhjZTBjMTlkNyIsImMiOjF9,"Al Madahif, Ta'izz Governorate, Yemen; Al Madahif, Ta'izz Governorate, Yemen","13.42683, 43.94326; 13.42683, 43.94326",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-05-03T10:07:29.928525Z,"Yemen: 385 displacements, 01 April - 30 April. According to UN Populations Fund (UNFPA), a total of 55 households were displaced from Al Madahif to Al Madahif due to flood between 01 April and 30 April.",https://app.powerbi.com/view?r=eyJrIjoiYzZkNjBkZmMtYmU0ZS00M2Q5LWFjZTUtYmFiMWFiMjQ3YzgwIiwidCI6ImY2ZjcwZjFiLTJhMmQtNGYzMC04NTJhLTY0YjhjZTBjMTlkNyIsImMiOjF9,Flood
147289,Yemen,YEM,13.43263,44.5442355,"[13.43263, 44.5442355]",Recommended figure,Disaster,total,7,2024-04-30,2024-04-01,2024-04-30,2024,23940,Yemen: Flood - Ta'iz - 01/04/2024,,,2024-04-01,2024-04-30,Weather related,Hydrological,Flood,Flood,,UN Populations Fund (UNFPA),https://app.powerbi.com/view?r=eyJrIjoiYzZkNjBkZmMtYmU0ZS00M2Q5LWFjZTUtYmFiMWFiMjQ3YzgwIiwidCI6ImY2ZjcwZjFiLTJhMmQtNGYzMC04NTJhLTY0YjhjZTBjMTlkNyIsImMiOjF9,"Al Maafiri, Ta'izz Governorate, Yemen; Zinjibar District, Abyan Governorate, Yemen","13.75991, 43.689251; 13.10535, 45.39922",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-05-03T10:07:29.875715Z,"Yemen: 7 displacements, 01 April - 30 April. According to UN Populations Fund (UNFPA), one household was displaced from Al Maafiri to Zinjibar District due to flood between 01 April and 30 April.",https://app.powerbi.com/view?r=eyJrIjoiYzZkNjBkZmMtYmU0ZS00M2Q5LWFjZTUtYmFiMWFiMjQ3YzgwIiwidCI6ImY2ZjcwZjFiLTJhMmQtNGYzMC04NTJhLTY0YjhjZTBjMTlkNyIsImMiOjF9,Flood
147288,Yemen,YEM,14.05,47.650002,"[14.05, 47.650002]",Recommended figure,Disaster,total,1456,2024-04-30,2024-04-01,2024-04-30,2024,23939,Yemen: Flood - Shabwah - 01/04/2024,,,2024-04-01,2024-04-30,Weather related,Hydrological,Flood,Flood,,UN Populations Fund (UNFPA),https://app.powerbi.com/view?r=eyJrIjoiYzZkNjBkZmMtYmU0ZS00M2Q5LWFjZTUtYmFiMWFiMjQ3YzgwIiwidCI6ImY2ZjcwZjFiLTJhMmQtNGYzMC04NTJhLTY0YjhjZTBjMTlkNyIsImMiOjF9,"Radum, Shabwah Governorate, Yemen; Radum, Shabwah Governorate, Yemen","14.05, 47.650002; 14.05, 47.650002",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-05-03T10:07:29.817426Z,"Yemen: 1,456 displacements, 01 April - 30 April. According to UN Populations Fund (UNFPA), a total of 208 households were displaced from Radum to Radum due to flood between 01 April and 30 April.",https://app.powerbi.com/view?r=eyJrIjoiYzZkNjBkZmMtYmU0ZS00M2Q5LWFjZTUtYmFiMWFiMjQ3YzgwIiwidCI6ImY2ZjcwZjFiLTJhMmQtNGYzMC04NTJhLTY0YjhjZTBjMTlkNyIsImMiOjF9,Flood
147287,Yemen,YEM,14.86684,45.91663,"[14.86684, 45.91663]",Recommended figure,Disaster,total,973,2024-04-30,2024-04-01,2024-04-30,2024,23939,Yemen: Flood - Shabwah - 01/04/2024,,,2024-04-01,2024-04-30,Weather related,Hydrological,Flood,Flood,,UN Populations Fund (UNFPA),https://app.powerbi.com/view?r=eyJrIjoiYzZkNjBkZmMtYmU0ZS00M2Q5LWFjZTUtYmFiMWFiMjQ3YzgwIiwidCI6ImY2ZjcwZjFiLTJhMmQtNGYzMC04NTJhLTY0YjhjZTBjMTlkNyIsImMiOjF9,"Bayhan, Shabwah Governorate, Yemen; Bayhan, Shabwah Governorate, Yemen","14.86684, 45.91663; 14.86684, 45.91663",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-05-03T10:07:29.752740Z,"Yemen: 973 displacements, 01 April - 30 April. According to UN Populations Fund (UNFPA), a total of 139 households were displaced from Bayhan to Bayhan due to flood between 01 April and 30 April.",https://app.powerbi.com/view?r=eyJrIjoiYzZkNjBkZmMtYmU0ZS00M2Q5LWFjZTUtYmFiMWFiMjQ3YzgwIiwidCI6ImY2ZjcwZjFiLTJhMmQtNGYzMC04NTJhLTY0YjhjZTBjMTlkNyIsImMiOjF9,Flood
147286,Yemen,YEM,14.52774,46.845379,"[14.52774, 46.845379]",Recommended figure,Disaster,total,21,2024-04-30,2024-04-01,2024-04-30,2024,23939,Yemen: Flood - Shabwah - 01/04/2024,,,2024-04-01,2024-04-30,Weather related,Hydrological,Flood,Flood,,UN Populations Fund (UNFPA),https://app.powerbi.com/view?r=eyJrIjoiYzZkNjBkZmMtYmU0ZS00M2Q5LWFjZTUtYmFiMWFiMjQ3YzgwIiwidCI6ImY2ZjcwZjFiLTJhMmQtNGYzMC04NTJhLTY0YjhjZTBjMTlkNyIsImMiOjF9,"Ataq, Shabwah Governorate, Yemen; Ataq, Shabwah Governorate, Yemen","14.52774, 46.845379; 14.52774, 46.845379",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-05-03T10:07:29.697932Z,"Yemen: 21 displacements, 01 April - 30 April. According to UN Populations Fund (UNFPA), a total of 3 households were displaced from Ataq to Ataq due to flood between 01 April and 30 April.",https://app.powerbi.com/view?r=eyJrIjoiYzZkNjBkZmMtYmU0ZS00M2Q5LWFjZTUtYmFiMWFiMjQ3YzgwIiwidCI6ImY2ZjcwZjFiLTJhMmQtNGYzMC04NTJhLTY0YjhjZTBjMTlkNyIsImMiOjF9,Flood
147285,Yemen,YEM,15.35487,44.214771,"[15.35487, 44.214771]",Recommended figure,Disaster,total,7,2024-04-30,2024-04-01,2024-04-30,2024,23938,Yemen: Flood - Sana'a City - 01/04/2024,,,2024-04-01,2024-04-30,Weather related,Hydrological,Flood,Flood,,UN Populations Fund (UNFPA),https://app.powerbi.com/view?r=eyJrIjoiYzZkNjBkZmMtYmU0ZS00M2Q5LWFjZTUtYmFiMWFiMjQ3YzgwIiwidCI6ImY2ZjcwZjFiLTJhMmQtNGYzMC04NTJhLTY0YjhjZTBjMTlkNyIsImMiOjF9,"Sana'a Al Qadeemah District, Amanat Al Asimah, Yemen; Sana'a Al Qadeemah District, Amanat Al Asimah, Yemen","15.35487, 44.214771; 15.35487, 44.214771",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-05-03T10:07:29.647206Z,"Yemen: 7 displacements, 01 April - 30 April. According to UN Populations Fund (UNFPA), one household was displaced from Sana'a Al Qadeemah District to Sana'a Al Qadeemah District due to flood between 01 April and 30 April.",https://app.powerbi.com/view?r=eyJrIjoiYzZkNjBkZmMtYmU0ZS00M2Q5LWFjZTUtYmFiMWFiMjQ3YzgwIiwidCI6ImY2ZjcwZjFiLTJhMmQtNGYzMC04NTJhLTY0YjhjZTBjMTlkNyIsImMiOjF9,Flood
147284,Yemen,YEM,15.19114,44.52354,"[15.19114, 44.52354]",Recommended figure,Disaster,total,7,2024-04-30,2024-04-01,2024-04-30,2024,23937,Yemen: Flood - Sana'a - 01/04/2024,,,2024-04-01,2024-04-30,Weather related,Hydrological,Flood,Flood,,UN Populations Fund (UNFPA),https://app.powerbi.com/view?r=eyJrIjoiYzZkNjBkZmMtYmU0ZS00M2Q5LWFjZTUtYmFiMWFiMjQ3YzgwIiwidCI6ImY2ZjcwZjFiLTJhMmQtNGYzMC04NTJhLTY0YjhjZTBjMTlkNyIsImMiOjF9,"Jihanah District, Sana'a Governorate, Yemen; Jihanah District, Sana'a Governorate, Yemen","15.19114, 44.52354; 15.19114, 44.52354",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-05-03T10:07:29.596938Z,"Yemen: 7 displacements, 01 April - 30 April. According to UN Populations Fund (UNFPA), one household was displaced from Jihanah District to Jihanah District due to flood between 01 April and 30 April.",https://app.powerbi.com/view?r=eyJrIjoiYzZkNjBkZmMtYmU0ZS00M2Q5LWFjZTUtYmFiMWFiMjQ3YzgwIiwidCI6ImY2ZjcwZjFiLTJhMmQtNGYzMC04NTJhLTY0YjhjZTBjMTlkNyIsImMiOjF9,Flood
